J..N12R,40.701523,-73.803891,699,
J..N12R,40.701523,-73.803891,700,
J..N12R,40.701534,-73.803844,701,
J..N12R,40.701545,-73.803798,702,
J..N12R,40.701555,-73.803752,703,
J..N12R,40.701565,-73.803708,704,
J..N12R,40.701575,-73.803664,705,
J..N12R,40.701584,-73.803622,706,
J..N12R,40.701593,-73.803581,707,
J..N12R,40.701602,-73.803540,708,
J..N12R,40.701610,-73.803501,709,
J..N12R,40.701618,-73.803462,710,
J..N12R,40.701626,-73.803425,711,
J..N12R,40.701633,-73.803388,712,
J..N12R,40.702147,-73.801109,713,
